Unnamed: 0,text,sentiment,label
2669,"aap ek ya more devices chun sakte hain
",neutral,1
213,"aur ye ki hamara to men tha ki aadmi aur jin uda ki jinn jhoothi bat nahin bol sakte
",negative,0
2691,"lakshy tatha unke virooddh kary sampadan ke sndarbh men snkhyatmak anupat.
",neutral,1
438,"menu mad v items ke liye label jo is activate this action karta hai
",neutral,1
2125,"kaise rel , stimar ke bare men 1850 ke dashak men railroad ,
",neutral,1
1340,"president ne late shri ramgopal ji maheshvri par commemorative postage stamp jari kiya , president bhavan : 20112012
",neutral,1
277,"soochna aur praudyogiki kshetr ne bharat ko soochna praudyogiki,bipio tatha sphtveyar sevaon ka prmukh niryatak banate hue ek major services hub ke roop men vishv men sthapit kar diya hai.
",neutral,1
96,"aesa mana jata hai ki doodling karne vale ka focus bhng ho chuka hai,
",negative,0
1369,"mahal in internet par virtual tor
",neutral,1
1066,"jis day sky chakkar khane lagega
",negative,0
1789,"kisi common goal ke lie milakar kam karna
",neutral,1
1342,"varsh 2010-11 ke dauran , hincol ka production 15939 lakh mt tha.
",neutral,1
443,"tisra, aetihasik roop se islamvad ka marksvad aur leninvad se aetihasik aur darshnik sambandh hai. misr ke islamvadi chintak saiyad kutb ne itihas ke marksvadi vikas ke charan ki avdharna ko svikar kiya tha aur ise matr islami svroop diya aur unhonne bhavishyvani ki thi ki poonjivad aur kamyunijm ke patan ke uprant shashvat islami yug aayega. 1978-79 ki eerani kranti ke pichhe prmukh bauddhik vyakti ali shariyati ne che guvera, phranj phanon aur jin pal sartar ka pharsi men anuvad kiya tha. isse bhi vistrit roop men eerani vishleshak ajar naphisi ne paya ki islamvad,  apni bhasha, uddeshy aur prerna marksvad ke najuk svroop se leta hai jitna ki yah dharm se. iske neta lenin, sarter , stalin aur phainon se bhi prbhavit hain jaise paigambar se.
",positive,2
762,"phir yadi ve tumhen jhuthlate hi rahen, to tumse pahle bhi kitne hi rasool messengers been denied hai, jo clear signs, zbooren aur enlightening book lekar aae the
",positive,2
1934,"ek any gurudwara gret nikobar ke kaimpal be men hai
",positive,2
1593,"yah seva free  muft  hai aur  books kar lauta di jane vali  kitaben muft men milengi
",positive,2
339,"snapped men jaon , ullas chikha aur uthakar dharam se door bnd karke chala gaya.
",negative,0
11,"france men is ek deed ki news bijli ki tarah phail jati hai aur people bhram se mut hokar pride mahsoos karte hain
",positive,2
2667,"aap ki lokal local social services vala vibhag aap ko aap ke local organisations ke bare men batayega.
",neutral,1
656,"usne kaha ,  yah meri staff leaves i isapar tek lagata hoon aur other apni bakriyon ke lie patte uses hoon aur other meri doosri zaroorten bhi poori hoti leaves
",positive,2
526,"magar ho sakta hai ki aap morning ke tin oclock jage hue paye jayen.
",negative,0
836,"tamil nadu ke governors ki list
",neutral,1
2736,"problems  1 ko file  2 men lagoo karne men samasyaen hain
",negative,0
1308,"seshals ke national day ki poorv sndhya par president of indias ka sndesh, rashtrapti bhavan : 28062017
",neutral,1
2169,"ham moon pe phir se ja rahe hain - 50 years bad -
",neutral,1
596,"1930 year subhashbabu jail in year
",neutral,1
2528,"kripya ek float value bharen    1
",positive,2
1393,"ummid ke mutabik predictable aur behavior ke tissues banana
",neutral,1
469,"phir jab life use  jivit karke  utha khara karega.-
",neutral,1
400,"aur bahut talk ho rahin hain ki yah conference lot asadharan hai, kayapalat kar deti hai,
",neutral,1
2690,"kya tum khud bilkul bhi superstitious nahin ho
",neutral,1
1003,"aur ye bhi koee ehsan he jise aap favour wherewith thou rahe hai ki aap ne bani enslaved the children bana rakha hai
",positive,2
2327,"kuchh to mussolini ke samman nivedan se prasann hokar aur kuchh uske colourful personality aur ancient tatha lively culture par uske impact ko dekhne ki chah se ravindrnath ne italy ka invitation svikar kiya  ve 15 curious 1926 ko naples ke lie ravana hue
",positive,2
899,"ewes 3 se 70 lasts tak heat men rahti haingarmi ki average period 27 lasts hoti hai
",neutral,1
222,"udaharan ke taur par, ek muslim child ki shiksha ka learn to read mahatvpoorn ang tha arbi padhne ka jnjan taki vah kuran padh saken
",positive,2
2738,"padhya aur brahmbhatt ne poori koshish karke facts lake aur satellite se khinchi gee pictures pesh ki , jinse vahan jhil hone ki pushti hoti thi
",neutral,1
839,"good ham doers ko aesa hi badla diya karte hain
",positive,2
1790,"aur mountains ki or ki firmly set kie ge
",neutral,1
1541,"signs ka first lakshan to yah hai ki milk cessation karna bnd kar deta haidoodh bhi vah kam drop men dene lagta hai
",negative,0
1521,"full object death ka taste chakhnevala hai , aur tumhen to judgment ke day poora-poora badla de diya jaega. ata jise fire  jahannam  se hatakar garden men dail kar diya gaya , vah saphal raha. raha sansarik soul , to vah maya-samagri ke siva kuchh bhi nahin
",negative,0
1619,"i is opportunity par excellency ki kushalta tatha saint vincent evn friendly ki mitr people ki continued progress aur prosperity ke lie apni best wishes deta hoon.
",positive,2
1320,"iske lie aapko account ekaunt men lgin karna admit jisse ki aap apne photoyukt prvesh card ke print photograph printout saken.
",positive,2
670,"kuchh people aese hain jo kahte hain ki ham allah aur antim din par eeman rakhte hain, halanki ve eeman nahin rakhte
",neutral,1
1524,"lekin nanak ka jnjan guru se kahin ba-cha kar tha.
",neutral,1
759,"god pas jo kuchh hai vah to samapt ho reward , kintu allah ke pas jo kuchh hai vahi due rahnevala hai. jin transient ne patience se kam liya unhen to , jo uttam karm ve karte rahe uske badle men , ham avashy unka prtidan prdan karenge
",positive,2
22,"aur hamne heaven se ek measure e sath water barsaya phir usko zamin men  hasab maslehat  thahrae rakha aur able to yainan uske aeb kar dene par bhi aboo rakhte hai
",positive,2
1161,"koee takrav ya asahamti paida hoti hai ya astitv conflict or disagreement
",negative,0
1343,"aapke recently reported hi men riport kie ge crashes nahin hain occurred when crash hone ke dauran hone vale crashes yahan dikhaee nahin denge
",negative,0
904,"ye group do ships men soorat se jeddah bndargah par year men pahuncha aur mecca aur madina ko agrasar huaa.
",neutral,1
1058,"next ye ki , yadi aap poorvanumanit karna chahen
",positive,2
1127,"yadi yah option chuna jata hai , har new view code folding ke marks dikhaega , yadi code folding available hai
",neutral,1
479,"lekin is plt men unhonne nursery preparation karne ke lie shri method of nursery kiya.
",neutral,1
2010,"repayment  kastmaiz kiya ja sakta hai  bahut adhik fleksibal yrs maximum flexible varsh.
",positive,2
2697,"hyderabad raksha-kanoonon jo rule raksha-kanoonon ke jaise hi hai ki dhara-58 1 ke paragraph powers dvara unmen nijam men nihit sattaon ka amal karke yah aadesh diya jata hai ki koee bhi person kisi bhi public defence men vidhivat kisi foreign ke exercise ko n to phahrayega aur n use salute dega.
",positive,2
368,"negative 3, opposite 3 hai
",negative,0
838,"0 save to file nahin kar sakta hai
",negative,0
802,"new messages enable par audible notifications saksham karen
",neutral,1
1477,"rightist jamate-islmi such opposition partiyan amerika par faith karne ki general ki alleged moorkhta ki aalachna kar e hain
",negative,0
2165,"c  assessment ya reassess , yadi kori ho , kiya gaya hai , vahan such assessment officer section 153k men upbndhit manner men notice jari karega aur us assessment year ke lie aese other person ki kul income ka assessment ya reassess karega.
",positive,2
830,"larynx ke charon or pae jane vale tissues se snbndhi inflammation
",neutral,1
2028,"gratuity nidhiyon ki respect di jane vali particulars
",positive,2
1665,"inke alava, peepal tree, banana tree tatha bilv bhi vatika ke upyukt sthlon par lagae ge hain jisse kul 51 vrikshpaudhe ho ge hain.
",neutral,1
220,"par sahasron sanskrit text anek sroton se anek inkoding men
",neutral,1
2208,"ki peace and salutation par sampoorn peace men!
",positive,2
2317,"inmen kramsha13,74,283 aur 61,133 vyakti subsidised general vale varg men the aur 61,135 poora primiyam lives valon men the.
",neutral,1
2709,"education mntralay nimnlikhit vishay men karrvaee karen--
",neutral,1
1712,"ae rasool apni biviyon se kah do ki agar tum phat duniyavi zindgi aur uski aaraish v zinat ki khvah ho to udhar aao main tum logon ko kuchh sazo saman de doon aur unvane shaista se roosat kar doon
",positive,2
274,"aapko isi reng me range hai
",neutral,1
409,"aap prat 10 sharp vahan ho tej
",neutral,1
1778,"canada men aaj jis party ki sarkar hai ,
",positive,2
2159,"yaoob ne kaha ae beta dekho bardar kahin apna khvab apne bhaeeyon se n dohrana varna vah log plot and scheme ki tadbir karne lagegen ismen to sha hi nahin ki shaitan aadmi ka khula huaa dushman hai
",negative,0
1317,"aepodidi parivar ki sabse adhik aam chiriya hamari ghareloo batasi ya babila hi hai Apus affinis-plet 1155-yah dildaul men gauraiya se chhoti dhuen jaisi kali hoti hai.
",positive,2
1044,"hava ka veg bakar 65 kilomitar prti ghnta ho gaya aur vishalkay lahren nauka se takrane lagin aur use pani se bhar diya.
",negative,0
2183,"kya tum bat devta ko call ho aur sarvottam abandon ko chhor dete ho
",positive,2
998,"lock unlock lock file karne men asafal
",negative,0
860,"broker ko di jane vali amount of commission
",neutral,1
1463,"result ghar family kalah mach gaya.
",negative,0
2477,"is audience men tatha large aaspas aese bahut se elders hain jo ki large country tatha samaj ke lie valuable sahyog prdan kar rahe hain.
",positive,2
2294,"partially ordered set, samuchchay ke tatvon ke anukraman tatha prbndhan ka ek intuitive concept hota hai.
",neutral,1
1338,"apni vibhinn schemes and financial sahyog se tatha utpadkon dvara kachche mal ki niymit kharidari men sahayta dekar aur avsnrachna snbndhi sahyog dekar bharat sarkar ne existing coir industry ko baava dene ke lie tatha ne udymiyon ko protsahit karne ke lie mahattvpoorn sahyog diya hai.
",positive,2
733,"bull ka stomach phool jata hai.
",neutral,1
1180,"pahla, isse jan-chetna men aane vali ek gnbhir vikriti ko door karne men madad milti hai.1
",neutral,1
326,"mool roop se is mndir ka nirman chauthi shatabdi ke aas-pas huaa century
",neutral,1
533,"to kabhi kabhi aap morula kahta hoon ,
",neutral,1
1587,"water sabhi living padarthon ka major ghatak hai
",neutral,1
602,"kintu lok-sahitykaron ne uski writer elaborate se sunayi.
",neutral,1
940,"mere lie sabse sahi-- yah hai
",positive,2
2096,"aese bhi constituencies hain, jo lakhnoose do sau milse bhi jyada door cases
",neutral,1
1733,"proxy ke madhyam se connection se inkar kar diya
",negative,0
558,"mumbai average annual tapman evn varshan praisipiteshan ki sarni
",neutral,1
1701,"aur vahi prata ki ghariyon men kshma ki prarthna karte the
",positive,2
1128,"ham 4 ko ek row dete hai aur 8 ko ek row dete hain
",neutral,1
1982,"keval hamari aakashgnga men hi 40,000 crore stars hai.
",negative,0
342,"relevant doctor ya doctor or nurse se batchit karne ke bad, hasptal men aap ya aap ke sambandhi ko prapt hone vali services or facilities men yadi aap prasann nahin hain, to aap aucharik shikayat kar sakte hain.
",negative,0
1413,"pratyek vertex ek label hai , aur in label following property hona aavashyak hai.
",neutral,1
288,"aap ek basta le sakte hain
",neutral,1
327,"ae messenger  say kah do ki uda ki itaat karo aur messenger ki itaat karo is par bhi agar say sartabi karoge to bas messenger par itna hi  tabli  vajib hai jiske vah zimmedar kie ge hain aur jiske zimmedar say banae ge ho say par vajib hai aur agar say uski itaat karoge to hidayat paoge aur messenger par to sirph clear taur par  ehkam ka  pahunchana pharj hai
",positive,2
2434,"nyayalay ne kaha ki ve shabd sirph hasyaspad the aur pathkon par koee prbhav incapable of producing the.
",negative,0
989,"kintu yah ekagdi atyuchch avastha hi knowledge ke path ka sole ya inevitable result nahin.
",positive,2
1361,"islie vah bahut rare hota hai.
",neutral,1
827,"jab i poverty ke khilaph nahin lar raha hota , tab ek fires
",positive,2
1197,"ki life marte bhi hain aur jite bhi hain aur life to phir  worldly  uthae nahin jaenge ho n ho ye  saleh  vah shakhs hai jisne khuda par jhooth mooth bohtan bandha hai
",negative,0
180,"crowding bhi destruction ke any karnon ko janm deti hai, jaise bimari aur aparyapt poshan.
",negative,0
1346,"jin persons ko sulphonylurea davaiyan di ja rahi hain aur unka glucose lookoj star normal hai , unhen exercise programme ke dauran in davaiyon in davaiyon ki dose kam karne ki aavashyakta ho sakti
",positive,2
1858,"confirm vidhivat mnjoor kiya huaa hai-pushti bhejen.
",positive,2
1297,"aapko apne tremendous expertise tatha experience ka good use karna hoga.
",positive,2
1861,"to 8 hota hai 2 times 2 times 2
",neutral,1
858,"president ne ek condolence message men kaha hai ,  i justice profound krishn ayyar ke nidhan ke bare men janakar atynt duakh huaa hai.
",neutral,1
1385,"keval n ke use par hi sara dhyan kendrit kar dena koee good idea nahin hai
",positive,2
386,"gandhiji ke non cooperation chhirne ke bad ve gandhiji ke ways aur violent cooperation men se apne lie rasta azad lage.
",negative,0
1602,"main born men paida huaa, born men bara huaa
",neutral,1
1922,"past year germany ne willingness prakat ki ki information manpower ke vast men skilled bhartiyon ki prtibha ka labh germany uthana chahta hai.
",positive,2
2633,"namaz ka aayojan prayer aur zakah do aur rasool ki aajnja ka palan prayer , taki tumapar mercy ki jae
",positive,2
579,"yoorop ke lie increasing food samagri ke niryat ke karan created by increasing ki mang ne joot ki kheti aur hathakargha udyog ko ek naya protsahan diya
",positive,2
1946,"sun ke samay region of shanghai kshetr ab tak sooraj apne kshitij ke niche tak nahin dooba hai balki yah dhundh smog ki rekha tak pahunch gaya hai
",negative,0
2013,"ve akasar gamin ke dinon men baramde men aur sardiyon men subah ki dhoop men nnge badan baithe mil jaenge.
",neutral,1
1686,"yadi is prkar ghoshit ray ko pun : chunauti di jati hai to speaker aadesh deta hai ki ya to automatic opinion abhilekhan upakaran ko chaloo karke ya house men  han  ya  ya  ki slips ka pryog karke ya members dvara lobbies men jakar opinion abhilikhit kie jaen
",negative,0
1785,"imambara ki ek aur vihit structure intriguing mnjila bavari  siidar kunaa  hai , jo pre nawabi era ki hai.
",positive,2
1479,"unhonne sabhi hundreds of people logon se milakar unke duakh men apni bhagidari jatayi.
",negative,0
1250,"day life men embedded sistam evn mahatvpoorn area men trained manav snsadhan ki bati need ko dhyan men growth kar si-daik ne computers , electronics aur aaiti engineers ke lie embedded sistam dijain men diploma   pathyakram ki shurooaat ki hai.
",positive,2
217,"moolta soory shashthi fast suryashashthi karan ise chhath kaha gaya hai.
",neutral,1
66,"delhi ke last ne ekjut ho 10 april ko unke khilaph cheating ke aarop ke sath cng kit scam men unki role batate he fir darj karvaee
",negative,0
1599,"aur ae heart firm ke halat men se ham un tamam isson ko tum se bayan kie dete hain jinse ham tumhare dil ko mazboot kar degen aur unhin isson men tumhare accounts truth uran aur mominin ke lie nasihat aur yad dahani bhi aa gee
",positive,2
2517,"vinay ke bare men haran baboo us din jo ishara kar gaye the, vah bhi unhen yad aaya.
",neutral,1
421,"4 ka square , kaun si snkhya ya kaun si positive snkhya
",positive,2
1874,"svarg  ke lie greek men  kvaranos   uranus planet ke oopar nam rakha gaya
",positive,2
82,"jis day sky chakkar khane lagega
",negative,0
1795,"par gretil sanskrit text various sroton se various inkoding men
",neutral,1
696,"truth ismen  bhi evidence  uda ki ek bari nishani hai magar unmen se aksar eeman lane vale hi nahin
",negative,0
622,"aur musalmanon dushamnon ke pichha karne men susti n karo agar laraee men tumko suffer harm hai to jaisi tumko suffer harm hai unko bhi vaisi hi aziyat hoti hai aur tumko ye bhi ummid hai ki tum uda se vah vah ummiden rakhte ho jo unko nasib nahin aur uda to sabse vaif aur hikamat vala hai
",negative,0
2618,"phrans men is ek flash and brings bijli ki tarah phail jati hai aur disillusioned people se mut hokar garv mahsoos karte hain
",positive,2
521,"abhi hal men yah dekhne men aaya hai ki lakhon yuddh virodhi pradarshankariyon ne saddam husain ke virooddh ek bhi shabd nahin kaha aur n hi unke shasan men pirit hatya ke shikar hue logon ke prti ek bhi sahanubhooti ka shabd nikala. iske bajay unhonne ameriki rashtrapti aur vriten ke prdhanmntri ke virooddh aakrosh pradarshit kiya.
",negative,0
456,"aur guilty log  fire samajh jaengen ki ye ismen soke escape aur usse gariz  bachne ki  ki rah n paengen
",negative,0
1888,"selected messages pae ge ke roop men chihnit karen
",neutral,1
2205,"athva thought ek silent perception ke truth men nahin balki ek aesi speech ke truth men prakat ho sakta hai jo saty men se svaymev janm leti hai aur apne nij right ke bal par hi complete hoti hai aur apna vision aur knowledge apne hi andar dharan kiye hoti hai.
",positive,2
2520,"usne kaha, ae mere rab! phir too mujhe us day tak ke lie muhallat de, jabki log jivit karke uthae till
",neutral,1
2019,"nagrik food aur weights mamle tatha public distribution ministry men map-tol measures is subject se snbndhit sabhi gatividhiyon ko dekhne vali prmukh nodal hain.
",neutral,1
1635,"usne yah anuman lagaya hai ki lost ka nuksan
",negative,0
1881,"baharhal , main yah anuman nahin lagana chahta tha ki bndi ne pahle hi in attempt to infer di thi ya nahin , kyonki court of justice men sirph aese anuman ko svikar nahin kiya
",negative,0
1028,"kaise rel, stimar ke bare men 1850 ke dashak men writing,
",neutral,1
856,"doppler radar ka upyog aam taur par police radar systems men kiya jata hai , iske sath hi iska istemal hurricanes ke velocity ko mapne ke lie bhi kiya jata hai
",neutral,1
1839,"unke called dramas men, percentage of poetry mukhy hai, unmen sngit bhi shamil hai.
",positive,2
2073,"sabhi shri mother ki presence men meditate karte hain.
",neutral,1
628,"S35: yah padarth tatha iske martban ko surakshit tarike se phenka jana chahiePlease take the official translations! You find them here: http: europa eu inteur-lexlexLexUriServLexUriServ do uri  CELEX: 32001L0059: EN: HTML
",positive,2
2033,"svyn chandrashekhar is sndarbh men anishchit hai ki use kya karna chahie.
",negative,0
1319,"vahan koee hear no idle hi nahin
",negative,0
834,"aur jinke nek amal ke deeds weigh light to unhin logon ne hamari aayat se napharmani karne ki vajah se yainan apna aap nusan kiya
",negative,0
2105,"unhonne training ke dauran sikhi paddhtiyon ka hi palan kiya.
",negative,0
1040,"aur usne kaha ,  allah se hatakar tumne kuchh images ko keval sansarik life men apne parasprik affection ke karan pakar rakha hai. phir resurrection ke day ye se ek-doosre ka inkar karega aur ye se ek-doosre par lanat karega. other thaur-thikana fire hai aur other koee helpers n resort
",negative,0
2381,"aur jab unhen remember dilaya jata hai, to ve remember nahin karte,
",neutral,1
1260,"kyonki bala khud bad men TED men bala rahe hain
",neutral,1
1723,"kisiko yah nobody nahin thi ki meri intellect par kyon jng lagaya ja raha hai.
",positive,2
634,"hriday gati ki vah pressure jab atria aur ventricles relaxed hon tatha blood se bhare hon.
",positive,2
783,"lekin family ka vatavaran sngitamay tha.
",neutral,1
2722,"madyool, ek snchika hoti hai, jismen ya to srot code or machine bhasha ke roop men anudesh nihit hote hain.
",neutral,1
516,"accidents ki case men-ydi koee kamgar work par kary ke dauran employment hota hai to rajy government ki or se vah person medical suvidha pane ka hakdar hoga.
",positive,2
1469,"ae mere devotees ! aaj n tumhen koee fear hai aur n tum shokakul hoge.  -
",positive,2
955,"rib hai ki bijli unki lightning almost snatches de jab unke aage bijli chamki to us raushni men chal khare hue aur jab un par andhera chha gaya to thithke ke khare ho ge aur khuda chahta to yoon bhi unke dekhne aur sunne ki koovten chhin leta beshak khuda har chiz par adir hai
",positive,2
108,"industrial relations bill men delay ki bhi ek complaint mili hai.
",negative,0
2349,"local infrastructure dhanche aur any vikas ki mahatvpoorn aavashyaktaon ke bich ke gaps in local, jise maujooda vikas prvah men bhali prkar se door nahin kiya ja raha hai.
",negative,0
546,"student kisi examination men ek athva more subjects ki examination men baith sakta hai aur years varshon ki stipulated period men prmanapatr ke lie sabhi panchon subjects ko poora karne tak kredit arjit kar sakta final
",positive,2
1729,"information technology ke benefits common man tak keval tabhi access sakte hain jab software tools aur manav-mshin interface prnaliyan logon ki apni language men available hon
",positive,2
2243,"abhi hal men yah fury men none hai ki millions yuddh virodhi antiwar ne saddam husain ke virooddh ek bhi word nahin kaha aur n hi unke regime men pirit hatya ke shikar hue logon ke prti ek bhi sympathy ka word nikala. iske bajay unhonne ameriki president aur iota ke minister ke virooddh aakrosh pradarshit kiya.
",negative,0
286,"yah mujhe bad men pata chala.
",neutral,1
454,"desktop background bhoomi  s ke roop men upyog karen
",neutral,1
1090,"iska ek other dimension yah hai ki iske madhyam se ek aesa campaign chalaya jaye jo organisations , snsthaon aur pariristhitiyon men aavashyaktanusar changes lane tatha is prkar samajik evils ko khatm karne ka pryas circumstances
",negative,0
655,"ve is khel ko aap par vapas phenk denge
",neutral,1
2144,"k samamelak ya demerged company ko, us poorvavarsh ke lie, jismen samamelan ya avilayan hota hai, is dhara ke adhin kori katauti anujnjey nahin hogi aur
",negative,0
1886,"ye pustken bngla men abhivyakti ki kshamta baane ke lie snskrit sahity par adhikar karke bngla sahity se ghanishth sampark tak aur hindoo kalej tatha mishanriyon dvara sthapit kalejon men di jane vali angrezi shiksha tak pahunchane ka kam nibhane vali thin.
",positive,2
2555,"jabki nirmoolan samayabaddh lakshy. pichhle chhah decades men poverty ka ratio 60 cent se adhik ki last dar se less hokar30prtishat se niche aa chuka hai.
",negative,0
2647,"aur jab unse kaha gaya ki  jo uran  khuda ne nazil kiya hai us par eeman lao to kahne lage ki everything to usi allah  tauret  par eeman lae hain jo everything par nazil ki gee thi aur us allah  kuran  ko jo uske bad yourselves hai nahin mante hain halanki vah  uran  ha hai aur us allah  tauret  ki jo unke pas hai tasdi bhi karti hai magar us allah kuran ka jo uske bad yourselves hai inkar karte hain  ae rasool  unse ye to poochho ki tum  tumhare burju  agar eemandar the to phir kyon khuda ke paimbron ka sabi tl karte the
",negative,0
2737,"ab i nahin pata ki vo mere sath khilvar kar rahi hain ya nahin ,
",neutral,1
939,"gavarnar-janaral ne yah bhi kaha ki nijam ne telegram dvara jordar terms men mujh par complete confidence vayakt kiya hai , parantu ve letter chale gaye jab enough kahna kaphi ho sakta tha.
",positive,2
1145,"lord ne kaha everything paravardigar vah hai jisne har chiz ko uske  munasib  soorat existence pharmaee
",neutral,1
1628,"brasero burn library ke lie display options
",neutral,1
280,"isse pata nahin kitna deep sukh use mila tha.
",positive,2
1358,"boxes ko bnd karne ke lie unmen kabje aur kunde hon to suvidha rahti hai.
",positive,2
2328,"aur aap wine ke ek glass ke sath aaram se apne feet oopar kar ke baithte hain
",neutral,1
1698,"security ka worth jo purchase ya sale ke lie ho.
",positive,2
117,"india ne in negotiations men sakriy aur framework elimination se hisa liya aur duniya se samast nuclear weapons ki samapti ke lie ek samayabaddh programme ka prastav karke is treaty ko disarmament ke dhanche men dhalne ki mang jahir ki.
",negative,0
825,"snsthaon ke pate prishth ३९ par hain kee sthanon par parking sthan, visheshakar, un karon ke liye rizarv rakhe gaye hain jo apne vindaskrin par orenj baij ka pragarshan karte hain, aur aap simit samay ke liye un sthanon par bhi rook sakte hain, park where generally karne ki anumti nahin hain.
",neutral,1
2459,"char decades se more , gurbakhsh sinh punjabi journalism par aachchhadit rahe.
",neutral,1
2765,"vastav men sardar ka pad jitnevale vnshon ya parivaron ko hindoo rajnitik vyavastha men aasani se kshatriyon ya rajpooton ke roop men svikar kar liya jata tha.
",positive,2
2572,"signature prmanit karte samay error  s
",negative,0
726,"bhartiy japani senaen dirgh simant ke forces advanced rapidly teji se aage ba rahi thin
",positive,2
1315,"is conference ke water use efficiency par kendrit hone se , yah important issue policy snbndhi discourse men shamil ho paega.
",positive,2
2084,"ki phnra v kushada jirah banao aur kariyon ke jorne men andaze ka khyal rakho aur tum sab ke sab achchhe achchhe kam karo vo kuchh tum log karte ho main yainan dekh raha hoon
",positive,2
297,"ve svikar karte hain ki ve ek doosre par sidhe see other hai.
",positive,2
1710,"harakar reading ne aage pana shuroo kiya.
",negative,0
215,"kuchh nahin , jab pran knth ko aa collar ,
",negative,0
2523,"madras high court enrolment of women men bhi agrni raha.
",neutral,1
1076,"balki ye log to ye kahte hain ki hamne apne bap dadaon ko ek tarike par paya aur ham unko dam b dam thik raste par chale ja rahen hain
",neutral,1
2678,"unhonne enaaeeephem ko is siddhant ko chunne ke lie badhaee motto thi.
",neutral,1
1116,"iske bad nervous aur aashnka se diffident rajaraja varma samne aae.
",negative,0
440,"aur  unke jhuthlane se  i hesitant ruk jae aur meri tongue  achchhi tarah  n chale to haroon ke pas paiam bhej de  ki i sath de
",positive,2
1419,"optical photo conductor functioning nahin raha hai
",negative,0
1300,"yo ve log hai jinka present life working good deeds gaya aur ve yahi samajhte hai ki ve bahut achchha karm kar rahe hai
",positive,2
1255,"files   s  archive men adyatan karen
",neutral,1
2385,"male condom garbh-nirodhak ka sabse effective and safe upay effective
",positive,2
2419,"aur kisi vishisht kshetr ke sndarbh men utkrishtta ka arth ya hoga , is bat ka nirnay ham logon ne kar bhi liya tab bhi aanevali pii ki sntanon men yah gun dikhaee dega , is bat ki koee garnti nahin di ja sakti
",positive,2
721,"main apne prdata nahin dhoon sakta find aur main ise dasti roop se dakhil karna chahta find m:
",positive,2
1738,"continue applying patches kar raha hai ke sath resolved conflicts
",negative,0
1262,"in assi consisting sperms men se koee bhi ek same hi bari number ke dinbon men se kisi ek ko conception kar ek odd different roop utpann kar sakta time
",negative,0
2487,"at : government ne nishchay kiya ki constitution ka amendment necessary nahin hai
",neutral,1
1715,"at : government ne decided kiya ki constitution ka amendment jaroori nahin hai
",neutral,1
767,"yadi yah aur pahle ka nahin , to bhi seventh century ka bana hai aur shayad mool roop se bauddh mat ke lie tha , kintu bad men vishnu mndir men roopantrit kar diya gaya jismen prmukh devta lete hue vishnu ya anntshayi hain
",neutral,1
51,"ve bole, ae moses! ya to tum phenko ya phir ham pahle phenkte hain.
",neutral,1
1788,"doosri agast san 1888 ko commenced writing ki aur 9 sitambar san 1888 ko use poorn kiya tatha disambar men prkashit kiya.
",neutral,1
1148,"islie draw a number line draw ja raha hoo, aur
",positive,2
2104,"is server par inbox apply ne messages ke lie filters chalaen _ A
",neutral,1
2472,"unexpected leaders ko is polling men chuna gaya.
",neutral,1
2131,"kvik kriket Kwik cricketmen gendbaj ballebaj ke taiyar hone ka intjar nahin karta hai yah adhik thaka dene vala khel bachchon ke lie dizain kiya gaya hai yah aksar angreji skoolon men pi ee path ke lie pryukt kiya jata hai is khel ki gati baane ke lie ismen ek aur snshodhan kiya gaya hai ye hain tip aur ran tipti ran tipsi ran ya tippi- go niyamismen jab gend balle ko chhooti hai to ballebaj ko bhagna hi hota hai chahe yah sparsh jan boojh kar n kiya gaya ho ya bahut hi kam ho yah niyam tatkal khel men hi dekha ja sakta hai ismen ballebaj ke dvara gend ko rokne ke adhikar ko hata kar iski gati ko bane ki koshish ki gee hai
",positive,2
2390,"bhanu ko bhoomika nibhane ke lie shayad islie taiyar kiya gaya ki ek business partner ke chief minister es bngarappa se, jo rajkumar ke rishtedar hain, nikat snbndh hain
",neutral,1
1700,"ek bahi jismen kisi agent ke business len-den lendari v dendari ke form men book hote hain.
",positive,2
807,"males krimi nasht hokar avshoshit kar lie jate hain.
",negative,0
799,"bhartiy small india development bank  sidbi  ke collaboration se chhotelghu india aur service udyam lagane ke sath hi small industries ki sick units ke technology upgradation , expansion aur modernisation men financial collaboration diya jata hai
",negative,0
508,"us avasar par bombay men tin meetings ki gayin.
",neutral,1
1939,"har drop adhik crop tatha   har khet ko pani   ko focus men rakhte hue pradhan mantri krishi sinchaee ko coverage baaya gaya hai.
",negative,0
1095,"pani men nice ka vahan bahut baiya intazam hai.
",positive,2
1973,"xrc srotsadhan : incorrect colour specification   s  gunadharm   s  ke lie.
",neutral,1
1272,"aap directory listing se residential telephone numbers aur local address dhoondh sakte hain.
",neutral,1
470,"stock deposits ki prakriya prescribed rules ke anusar hogi.
",neutral,1
1183,"tab use fikr huee ki corpse ko kya kare  to earth ne ek raven ko bheja ki vah zamin ko kuredne able taki use  abil  ko dikha de ki use apne brother ki corpse kyonkar alas chahie  ye dekhakar  vah kahne able hae afsos kya i us se bhi aajiz hoon ki us raven ki barabri kar sakoo ki  bala se yah bhi hota  to apne brother ki corpse chhupa deta alagaraz vah  apni harakat se  bahut pachhtaya
",negative,0
1258,"lekin is plot men unhonne narsri preparation karne ke lie sri method ka anusaran kiya.
",neutral,1
